nome_associado,sobrenome_associado,idade_associado,vlr_transacao_movimento,des_transacao_movimento,data_movimento,numero_cartao,nome_impresso_cartao,data_criacao_cartao,tipo_conta,data_criacao_conta
CLIENTE58,SOBRENOME58,61,106.0,DESC 5,2025-01-26 00:00:00,75821176081,CLIENTE130,2024-03-07 11:59:19,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,33.0,DESC 5,2025-02-18 00:00:00,75821176081,CLIENTE130,2024-03-07 11:59:19,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,145.0,DESC 5,2025-02-10 00:00:00,75821176081,CLIENTE130,2024-03-07 11:59:19,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,131.0,DESC 5,2025-01-15 00:00:00,75821176081,CLIENTE130,2024-03-07 11:59:19,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,12.0,DESC 3,2025-01-12 00:00:00,75821176081,CLIENTE130,2024-03-07 11:59:19,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,161.0,DESC 5,2025-01-30 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,32.0,DESC 5,2025-02-15 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,166.0,DESC 5,2025-01-17 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,48.0,DESC 5,2025-02-26 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,92.0,DESC 5,2025-01-02 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,149.0,DESC 5,2025-01-18 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE58,SOBRENOME58,61,112.0,DESC 5,2025-01-21 00:00:00,75205556920,CLIENTE179,2024-04-15 01:12:50,CORRENTE,2023-12-17 00:00:00
CLIENTE175,SOBRENOME175,71,109.0,DESC 5,2025-01-26 00:00:00,74760123420,CLIENTE86,2024-06-02 20:58:42,EMPRESARIAL,2023-06-08 00:00:00
CLIENTE175,SOBRENOME175,71,39.0,DESC 5,2025-02-20 00:00:00,74760123420,CLIENTE86,2024-06-02 20:58:42,EMPRESARIAL,2023-06-08 00:00:00
CLIENTE175,SOBRENOME175,71,122.0,DESC 2,2025-02-22 00:00:00,74760123420,CLIENTE86,2024-06-02 20:58:42,EMPRESARIAL,2023-06-08 00:00:00
CLIENTE150,SOBRENOME150,56,28.0,DESC 5,2025-02-25 00:00:00,89868680508,CLIENTE160,2024-03-23 15:03:17,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,122.0,DESC 5,2025-01-30 00:00:00,89868680508,CLIENTE160,2024-03-23 15:03:17,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,95.0,DESC 5,2025-02-06 00:00:00,89868680508,CLIENTE160,2024-03-23 15:03:17,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,118.0,DESC 5,2025-01-28 00:00:00,89868680508,CLIENTE160,2024-03-23 15:03:17,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,169.0,DESC 5,2025-01-26 00:00:00,89868680508,CLIENTE160,2024-03-23 15:03:17,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,66.0,DESC 5,2025-01-19 00:00:00,76224344715,CLIENTE142,2024-03-01 00:22:35,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,18.0,DESC 5,2025-02-04 00:00:00,76224344715,CLIENTE142,2024-03-01 00:22:35,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,129.0,DESC 3,2025-01-30 00:00:00,76224344715,CLIENTE142,2024-03-01 00:22:35,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE150,SOBRENOME150,56,141.0,DESC 3,2025-01-11 00:00:00,76224344715,CLIENTE142,2024-03-01 00:22:35,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE168,SOBRENOME168,73,90.0,DESC 5,2025-02-21 00:00:00,87747511307,CLIENTE80,2024-03-01 06:48:30,EMPRESARIAL,2023-10-11 00:00:00
CLIENTE168,SOBRENOME168,73,88.0,DESC 4,2025-01-26 00:00:00,87747511307,CLIENTE80,2024-03-01 06:48:30,EMPRESARIAL,2023-10-11 00:00:00
CLIENTE18,SOBRENOME18,42,162.0,DESC 5,2025-01-16 00:00:00,73731978965,CLIENTE1,2024-03-27 13:58:41,EMPRESARIAL,2023-04-12 00:00:00
CLIENTE18,SOBRENOME18,42,173.0,DESC 5,2025-01-30 00:00:00,73731978965,CLIENTE1,2024-03-27 13:58:41,EMPRESARIAL,2023-04-12 00:00:00
CLIENTE18,SOBRENOME18,42,175.0,DESC 5,2025-02-01 00:00:00,73731978965,CLIENTE1,2024-03-27 13:58:41,EMPRESARIAL,2023-04-12 00:00:00
CLIENTE18,SOBRENOME18,42,171.0,DESC 2,2025-02-16 00:00:00,73731978965,CLIENTE1,2024-03-27 13:58:41,EMPRESARIAL,2023-04-12 00:00:00
CLIENTE19,SOBRENOME19,64,101.0,DESC 5,2025-01-02 00:00:00,45670165188,CLIENTE160,2024-07-14 05:32:09,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE19,SOBRENOME19,64,55.0,DESC 5,2025-01-01 00:00:00,45670165188,CLIENTE160,2024-07-14 05:32:09,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE19,SOBRENOME19,64,9.0,DESC 5,2025-02-08 00:00:00,45670165188,CLIENTE160,2024-07-14 05:32:09,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE19,SOBRENOME19,64,97.0,DESC 5,2025-02-26 00:00:00,45670165188,CLIENTE160,2024-07-14 05:32:09,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE19,SOBRENOME19,64,185.0,DESC 2,2025-02-06 00:00:00,45670165188,CLIENTE160,2024-07-14 05:32:09,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE19,SOBRENOME19,64,198.0,DESC 5,2025-01-26 00:00:00,60754861261,CLIENTE3,2024-01-25 06:16:51,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE19,SOBRENOME19,64,200.0,DESC 3,2025-02-08 00:00:00,60754861261,CLIENTE3,2024-01-25 06:16:51,EMPRESARIAL,2023-01-14 00:00:00
CLIENTE80,SOBRENOME80,27,181.0,DESC 5,2025-01-31 00:00:00,49709321035,CLIENTE27,2024-03-21 10:04:30,EMPRESARIAL,2024-05-14 00:00:00
CLIENTE80,SOBRENOME80,27,174.0,DESC 5,2025-02-13 00:00:00,49709321035,CLIENTE27,2024-03-21 10:04:30,EMPRESARIAL,2024-05-14 00:00:00
CLIENTE80,SOBRENOME80,27,119.0,DESC 5,2025-01-04 00:00:00,49709321035,CLIENTE27,2024-03-21 10:04:30,EMPRESARIAL,2024-05-14 00:00:00
CLIENTE80,SOBRENOME80,27,118.0,DESC 1,2025-02-12 00:00:00,49709321035,CLIENTE27,2024-03-21 10:04:30,EMPRESARIAL,2024-05-14 00:00:00
CLIENTE80,SOBRENOME80,27,82.0,DESC 1,2025-01-15 00:00:00,49709321035,CLIENTE27,2024-03-21 10:04:30,EMPRESARIAL,2024-05-14 00:00:00
CLIENTE163,SOBRENOME163,57,78.0,DESC 5,2025-02-02 00:00:00,61738330826,CLIENTE184,2024-02-14 05:44:50,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,166.0,DESC 5,2025-01-19 00:00:00,61738330826,CLIENTE184,2024-02-14 05:44:50,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,129.0,DESC 5,2025-01-30 00:00:00,61738330826,CLIENTE184,2024-02-14 05:44:50,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,141.0,DESC 5,2025-02-25 00:00:00,54044077175,CLIENTE155,2024-04-04 12:54:23,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,50.0,DESC 5,2025-02-14 00:00:00,54044077175,CLIENTE155,2024-04-04 12:54:23,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,173.0,DESC 4,2025-01-29 00:00:00,54044077175,CLIENTE155,2024-04-04 12:54:23,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,165.0,DESC 3,2025-01-31 00:00:00,54044077175,CLIENTE155,2024-04-04 12:54:23,POUPANCA,2023-11-21 00:00:00
CLIENTE163,SOBRENOME163,57,182.0,DESC 5,2025-01-22 00:00:00,54044077175,CLIENTE155,2024-04-04 12:54:23,POUPANCA,2023-11-21 00:00:00
CLIENTE98,SOBRENOME98,49,60.0,DESC 5,2025-02-16 00:00:00,50124543919,CLIENTE36,2024-02-29 13:22:13,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,101.0,DESC 5,2025-01-13 00:00:00,50124543919,CLIENTE36,2024-02-29 13:22:13,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,71.0,DESC 3,2025-02-10 00:00:00,50124543919,CLIENTE36,2024-02-29 13:22:13,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,49.0,DESC 4,2025-02-18 00:00:00,50124543919,CLIENTE36,2024-02-29 13:22:13,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,167.0,DESC 5,2025-01-28 00:00:00,83112202361,CLIENTE184,2024-06-21 15:43:03,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,56.0,DESC 5,2025-02-27 00:00:00,76397114967,CLIENTE73,2024-03-08 15:13:59,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,168.0,DESC 5,2025-01-30 00:00:00,76397114967,CLIENTE73,2024-03-08 15:13:59,CORRENTE,2024-05-16 00:00:00
CLIENTE98,SOBRENOME98,49,91.0,DESC 5,2025-01-24 00:00:00,76397114967,CLIENTE73,2024-03-08 15:13:59,CORRENTE,2024-05-16 00:00:00
CLIENTE114,SOBRENOME114,36,89.0,DESC 5,2025-01-30 00:00:00,75100519488,CLIENTE7,2024-03-28 02:20:28,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,182.0,DESC 5,2025-02-24 00:00:00,75100519488,CLIENTE7,2024-03-28 02:20:28,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,89.0,DESC 5,2025-02-24 00:00:00,75100519488,CLIENTE7,2024-03-28 02:20:28,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,173.0,DESC 5,2025-01-01 00:00:00,75100519488,CLIENTE7,2024-03-28 02:20:28,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,159.0,DESC 5,2025-02-18 00:00:00,79477973327,CLIENTE196,2024-05-17 18:28:34,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,171.0,DESC 5,2025-01-20 00:00:00,79477973327,CLIENTE196,2024-05-17 18:28:34,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,159.0,DESC 5,2025-02-25 00:00:00,79477973327,CLIENTE196,2024-05-17 18:28:34,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,154.0,DESC 5,2025-01-22 00:00:00,79477973327,CLIENTE196,2024-05-17 18:28:34,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE114,SOBRENOME114,36,18.0,DESC 5,2025-01-02 00:00:00,54009555153,CLIENTE57,2024-02-13 19:26:58,EMPRESARIAL,2024-05-27 00:00:00
CLIENTE82,SOBRENOME82,52,60.0,DESC 5,2025-02-23 00:00:00,91460805571,CLIENTE68,2024-07-15 17:46:58,POUPANCA,2024-05-07 00:00:00
CLIENTE82,SOBRENOME82,52,80.0,DESC 5,2025-01-31 00:00:00,91460805571,CLIENTE68,2024-07-15 17:46:58,POUPANCA,2024-05-07 00:00:00
CLIENTE82,SOBRENOME82,52,189.0,DESC 3,2025-01-19 00:00:00,91460805571,CLIENTE68,2024-07-15 17:46:58,POUPANCA,2024-05-07 00:00:00
CLIENTE82,SOBRENOME82,52,126.0,DESC 3,2025-01-21 00:00:00,91460805571,CLIENTE68,2024-07-15 17:46:58,POUPANCA,2024-05-07 00:00:00
CLIENTE82,SOBRENOME82,52,27.0,DESC 4,2025-01-19 00:00:00,91460805571,CLIENTE68,2024-07-15 17:46:58,POUPANCA,2024-05-07 00:00:00
CLIENTE82,SOBRENOME82,52,188.0,DESC 5,2025-02-02 00:00:00,83331713402,CLIENTE75,2024-03-02 08:16:17,POUPANCA,2024-05-07 00:00:00
CLIENTE82,SOBRENOME82,52,111.0,DESC 1,2025-02-20 00:00:00,83331713402,CLIENTE75,2024-03-02 08:16:17,POUPANCA,2024-05-07 00:00:00
CLIENTE113,SOBRENOME113,27,180.0,DESC 5,2025-02-11 00:00:00,68706026382,CLIENTE88,2024-07-25 16:29:46,CORRENTE,2023-04-02 00:00:00
CLIENTE113,SOBRENOME113,27,67.0,DESC 5,2025-02-26 00:00:00,68706026382,CLIENTE88,2024-07-25 16:29:46,CORRENTE,2023-04-02 00:00:00
CLIENTE113,SOBRENOME113,27,119.0,DESC 5,2025-01-11 00:00:00,68706026382,CLIENTE88,2024-07-25 16:29:46,CORRENTE,2023-04-02 00:00:00
CLIENTE113,SOBRENOME113,27,22.0,DESC 5,2025-02-25 00:00:00,63445351353,CLIENTE81,2024-07-20 05:55:04,CORRENTE,2023-04-02 00:00:00
CLIENTE145,SOBRENOME145,35,42.0,DESC 5,2025-02-22 00:00:00,74640558930,CLIENTE6,2024-03-21 18:08:11,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,194.0,DESC 5,2025-01-01 00:00:00,74640558930,CLIENTE6,2024-03-21 18:08:11,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,128.0,DESC 5,2025-01-29 00:00:00,74640558930,CLIENTE6,2024-03-21 18:08:11,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,79.0,DESC 5,2025-02-22 00:00:00,74640558930,CLIENTE6,2024-03-21 18:08:11,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,163.0,DESC 5,2025-01-23 00:00:00,74640558930,CLIENTE6,2024-03-21 18:08:11,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,36.0,DESC 1,2025-02-05 00:00:00,74640558930,CLIENTE6,2024-03-21 18:08:11,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,176.0,DESC 5,2025-01-06 00:00:00,57754737217,CLIENTE192,2024-04-12 11:52:28,POUPANCA,2024-02-05 00:00:00
CLIENTE145,SOBRENOME145,35,132.0,DESC 5,2025-01-02 00:00:00,57754737217,CLIENTE192,2024-04-12 11:52:28,POUPANCA,2024-02-05 00:00:00
CLIENTE44,SOBRENOME44,61,28.0,DESC 5,2025-02-21 00:00:00,56745490203,CLIENTE113,2024-01-04 22:53:14,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,185.0,DESC 5,2025-01-14 00:00:00,87294212811,CLIENTE102,2024-03-18 00:05:44,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,161.0,DESC 5,2025-01-26 00:00:00,87294212811,CLIENTE102,2024-03-18 00:05:44,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,148.0,DESC 5,2025-01-05 00:00:00,87294212811,CLIENTE102,2024-03-18 00:05:44,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,135.0,DESC 5,2025-02-20 00:00:00,87294212811,CLIENTE102,2024-03-18 00:05:44,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,186.0,DESC 5,2025-03-01 00:00:00,87294212811,CLIENTE102,2024-03-18 00:05:44,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,197.0,DESC 4,2025-02-13 00:00:00,87294212811,CLIENTE102,2024-03-18 00:05:44,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,51.0,DESC 5,2025-01-20 00:00:00,68864672068,CLIENTE65,2024-01-17 16:29:29,POUPANCA,2023-06-23 00:00:00
CLIENTE44,SOBRENOME44,61,127.0,DESC 5,2025-02-28 00:00:00,68864672068,CLIENTE65,2024-01-17 16:29:29,POUPANCA,2023-06-23 00:00:00
CLIENTE169,SOBRENOME169,44,178.0,DESC 5,2025-01-04 00:00:00,77059414053,CLIENTE95,2024-01-18 17:02:31,CORRENTE,2023-09-06 00:00:00
CLIENTE169,SOBRENOME169,44,116.0,DESC 5,2025-01-27 00:00:00,77059414053,CLIENTE95,2024-01-18 17:02:31,CORRENTE,2023-09-06 00:00:00
CLIENTE169,SOBRENOME169,44,29.0,DESC 5,2025-02-26 00:00:00,77059414053,CLIENTE95,2024-01-18 17:02:31,CORRENTE,2023-09-06 00:00:00
CLIENTE169,SOBRENOME169,44,20.0,DESC 5,2025-01-09 00:00:00,77059414053,CLIENTE95,2024-01-18 17:02:31,CORRENTE,2023-09-06 00:00:00
CLIENTE139,SOBRENOME139,71,72.0,DESC 5,2025-01-13 00:00:00,45864543250,CLIENTE31,2024-02-19 02:16:57,EMPRESARIAL,2024-11-23 00:00:00
CLIENTE139,SOBRENOME139,71,66.0,DESC 5,2025-02-10 00:00:00,45864543250,CLIENTE31,2024-02-19 02:16:57,EMPRESARIAL,2024-11-23 00:00:00
CLIENTE139,SOBRENOME139,71,172.0,DESC 5,2025-01-07 00:00:00,45864543250,CLIENTE31,2024-02-19 02:16:57,EMPRESARIAL,2024-11-23 00:00:00
CLIENTE139,SOBRENOME139,71,95.0,DESC 5,2025-01-10 00:00:00,45864543250,CLIENTE31,2024-02-19 02:16:57,EMPRESARIAL,2024-11-23 00:00:00
CLIENTE126,SOBRENOME126,79,59.0,DESC 5,2025-01-16 00:00:00,80094757287,CLIENTE93,2024-03-28 00:52:55,EMPRESARIAL,2023-12-29 00:00:00
CLIENTE126,SOBRENOME126,79,146.0,DESC 5,2025-01-31 00:00:00,80094757287,CLIENTE93,2024-03-28 00:52:55,EMPRESARIAL,2023-12-29 00:00:00
CLIENTE126,SOBRENOME126,79,96.0,DESC 2,2025-02-02 00:00:00,80094757287,CLIENTE93,2024-03-28 00:52:55,EMPRESARIAL,2023-12-29 00:00:00
CLIENTE126,SOBRENOME126,79,32.0,DESC 2,2025-01-09 00:00:00,80094757287,CLIENTE93,2024-03-28 00:52:55,EMPRESARIAL,2023-12-29 00:00:00
CLIENTE164,SOBRENOME164,25,117.0,DESC 5,2025-01-04 00:00:00,64464452814,CLIENTE119,2024-02-26 01:49:25,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,20.0,DESC 5,2025-02-19 00:00:00,64464452814,CLIENTE119,2024-02-26 01:49:25,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,149.0,DESC 5,2025-02-14 00:00:00,64464452814,CLIENTE119,2024-02-26 01:49:25,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,67.0,DESC 5,2025-02-14 00:00:00,64464452814,CLIENTE119,2024-02-26 01:49:25,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,55.0,DESC 4,2025-02-28 00:00:00,64464452814,CLIENTE119,2024-02-26 01:49:25,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,76.0,DESC 5,2025-02-11 00:00:00,68098970596,CLIENTE19,2024-02-05 02:47:57,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,16.0,DESC 2,2025-01-29 00:00:00,68098970596,CLIENTE19,2024-02-05 02:47:57,POUPANCA,2024-10-28 00:00:00
CLIENTE164,SOBRENOME164,25,120.0,DESC 1,2025-01-08 00:00:00,68098970596,CLIENTE19,2024-02-05 02:47:57,POUPANCA,2024-10-28 00:00:00
CLIENTE14,SOBRENOME14,43,134.0,DESC 5,2025-01-24 00:00:00,56443772903,CLIENTE69,2024-03-21 04:45:36,CORRENTE,2023-06-25 00:00:00
CLIENTE14,SOBRENOME14,43,146.0,DESC 5,2025-01-08 00:00:00,56443772903,CLIENTE69,2024-03-21 04:45:36,CORRENTE,2023-06-25 00:00:00
CLIENTE14,SOBRENOME14,43,194.0,DESC 3,2025-01-16 00:00:00,56443772903,CLIENTE69,2024-03-21 04:45:36,CORRENTE,2023-06-25 00:00:00
CLIENTE135,SOBRENOME135,42,197.0,DESC 5,2025-01-09 00:00:00,73182366507,CLIENTE88,2024-02-25 10:43:01,CORRENTE,2024-10-08 00:00:00
CLIENTE135,SOBRENOME135,42,145.0,DESC 5,2025-01-06 00:00:00,73182366507,CLIENTE88,2024-02-25 10:43:01,CORRENTE,2024-10-08 00:00:00
CLIENTE135,SOBRENOME135,42,159.0,DESC 5,2025-02-03 00:00:00,73182366507,CLIENTE88,2024-02-25 10:43:01,CORRENTE,2024-10-08 00:00:00
CLIENTE141,SOBRENOME141,71,61.0,DESC 5,2025-02-25 00:00:00,63487243886,CLIENTE151,2024-04-25 00:52:21,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,27.0,DESC 5,2025-01-10 00:00:00,63487243886,CLIENTE151,2024-04-25 00:52:21,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,107.0,DESC 5,2025-01-09 00:00:00,63487243886,CLIENTE151,2024-04-25 00:52:21,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,79.0,DESC 5,2025-01-10 00:00:00,63487243886,CLIENTE151,2024-04-25 00:52:21,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,160.0,DESC 3,2025-01-27 00:00:00,63487243886,CLIENTE151,2024-04-25 00:52:21,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,176.0,DESC 5,2025-02-16 00:00:00,84830511047,CLIENTE80,2024-03-23 12:49:46,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,184.0,DESC 5,2025-01-31 00:00:00,84830511047,CLIENTE80,2024-03-23 12:49:46,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,101.0,DESC 1,2025-01-21 00:00:00,84830511047,CLIENTE80,2024-03-23 12:49:46,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE141,SOBRENOME141,71,34.0,DESC 5,2025-03-01 00:00:00,66456181546,CLIENTE88,2024-01-15 11:49:58,EMPRESARIAL,2023-08-21 00:00:00
CLIENTE155,SOBRENOME155,56,66.0,DESC 1,2025-01-24 00:00:00,75518494948,CLIENTE142,2024-04-27 07:44:49,POUPANCA,2023-08-05 00:00:00
CLIENTE155,SOBRENOME155,56,136.0,DESC 5,2025-01-27 00:00:00,64361287726,CLIENTE185,2024-05-24 17:36:41,POUPANCA,2023-08-05 00:00:00
CLIENTE155,SOBRENOME155,56,194.0,DESC 5,2025-01-27 00:00:00,64361287726,CLIENTE185,2024-05-24 17:36:41,POUPANCA,2023-08-05 00:00:00
CLIENTE178,SOBRENOME178,71,114.0,DESC 5,2025-01-19 00:00:00,47610896178,CLIENTE199,2024-07-01 09:21:09,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,19.0,DESC 5,2025-01-20 00:00:00,47610896178,CLIENTE199,2024-07-01 09:21:09,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,116.0,DESC 5,2025-02-06 00:00:00,47610896178,CLIENTE199,2024-07-01 09:21:09,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,38.0,DESC 2,2025-01-13 00:00:00,47610896178,CLIENTE199,2024-07-01 09:21:09,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,200.0,DESC 2,2025-02-19 00:00:00,47610896178,CLIENTE199,2024-07-01 09:21:09,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,164.0,DESC 5,2025-01-06 00:00:00,56068888806,CLIENTE195,2024-06-01 04:07:27,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,93.0,DESC 5,2025-02-03 00:00:00,56068888806,CLIENTE195,2024-06-01 04:07:27,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,105.0,DESC 5,2025-02-05 00:00:00,56068888806,CLIENTE195,2024-06-01 04:07:27,POUPANCA,2023-05-15 00:00:00
CLIENTE178,SOBRENOME178,71,142.0,DESC 2,2025-02-18 00:00:00,56068888806,CLIENTE195,2024-06-01 04:07:27,POUPANCA,2023-05-15 00:00:00
CLIENTE110,SOBRENOME110,70,161.0,DESC 5,2025-01-06 00:00:00,75047640113,CLIENTE153,2024-05-15 11:46:08,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,189.0,DESC 5,2025-02-17 00:00:00,75047640113,CLIENTE153,2024-05-15 11:46:08,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,130.0,DESC 5,2025-02-16 00:00:00,75047640113,CLIENTE153,2024-05-15 11:46:08,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,96.0,DESC 5,2025-01-24 00:00:00,75047640113,CLIENTE153,2024-05-15 11:46:08,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,65.0,DESC 2,2025-02-06 00:00:00,75047640113,CLIENTE153,2024-05-15 11:46:08,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,171.0,DESC 4,2025-02-06 00:00:00,75047640113,CLIENTE153,2024-05-15 11:46:08,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,69.0,DESC 5,2025-02-17 00:00:00,68946104180,CLIENTE130,2024-03-14 04:05:31,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,128.0,DESC 5,2025-01-06 00:00:00,68946104180,CLIENTE130,2024-03-14 04:05:31,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,172.0,DESC 5,2025-01-09 00:00:00,68946104180,CLIENTE130,2024-03-14 04:05:31,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE110,SOBRENOME110,70,134.0,DESC 4,2025-01-08 00:00:00,68946104180,CLIENTE130,2024-03-14 04:05:31,EMPRESARIAL,2023-11-15 00:00:00
CLIENTE170,SOBRENOME170,69,122.0,DESC 5,2025-02-28 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
CLIENTE170,SOBRENOME170,69,8.0,DESC 5,2025-01-10 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
CLIENTE170,SOBRENOME170,69,44.0,DESC 5,2025-02-21 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
